Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 00:28:27.134000,GAS,10,0 days 00:01:24.134000,15.0,1.0,,,0 days 00:00:30.199000,0 days 00:00:30.264000,0 days 00:00:23.671000,0 days 00:27:33.143000,0 days 00:28:03.407000,0 days 00:28:27.078000,265.0,233.0,243.0,283.0,False,ULTRASOFT,14.0,True,Toro Rosso,0 days 00:27:03,2018-07-29 13:33:03.177,1,4.0,False,,False,True,1,0
0 days 00:29:51.196000,GAS,10,0 days 00:01:24.062000,16.0,1.0,,,0 days 00:00:30.089000,0 days 00:00:30.224000,0 days 00:00:23.749000,0 days 00:28:57.167000,0 days 00:29:27.391000,0 days 00:29:51.140000,269.0,234.0,244.0,,False,ULTRASOFT,15.0,True,Toro Rosso,0 days 00:28:27.134000,2018-07-29 13:34:27.311,1,3.0,False,,False,True,1,0
0 days 00:31:15.157000,GAS,10,0 days 00:01:23.961000,17.0,1.0,,,0 days 00:00:30.074000,0 days 00:00:30.206000,0 days 00:00:23.681000,0 days 00:30:21.214000,0 days 00:30:51.420000,0 days 00:31:15.101000,267.0,235.0,244.0,,False,ULTRASOFT,16.0,True,Toro Rosso,0 days 00:29:51.196000,2018-07-29 13:35:51.373,1,3.0,False,,False,True,0,0
0 days 00:32:40.817000,GAS,10,0 days 00:01:25.660000,18.0,1.0,,,0 days 00:00:31.019000,0 days 00:00:30.800000,0 days 00:00:23.841000,0 days 00:31:46.120000,0 days 00:32:16.920000,0 days 00:32:40.761000,275.0,231.0,245.0,,False,ULTRASOFT,17.0,True,Toro Rosso,0 days 00:31:15.157000,2018-07-29 13:37:15.334,1,4.0,False,,False,True,1,0
0 days 00:34:04.798000,GAS,10,0 days 00:01:23.981000,19.0,1.0,,,0 days 00:00:29.999000,0 days 00:00:30.263000,0 days 00:00:23.719000,0 days 00:33:10.760000,0 days 00:33:41.023000,0 days 00:34:04.742000,270.0,233.0,244.0,285.0,False,ULTRASOFT,18.0,True,Toro Rosso,0 days 00:32:40.817000,2018-07-29 13:38:40.994,1,4.0,False,,False,True,0,0
0 days 00:35:28.701000,GAS,10,0 days 00:01:23.903000,20.0,1.0,,,0 days 00:00:29.975000,0 days 00:00:30.249000,0 days 00:00:23.679000,0 days 00:34:34.717000,0 days 00:35:04.966000,0 days 00:35:28.645000,271.0,233.0,245.0,,False,ULTRASOFT,19.0,True,Toro Rosso,0 days 00:34:04.798000,2018-07-29 13:40:04.975,1,4.0,False,,False,True,0,0
0 days 00:36:52.856000,GAS,10,0 days 00:01:24.155000,21.0,1.0,,,0 days 00:00:30.070000,0 days 00:00:30.292000,0 days 00:00:23.793000,0 days 00:35:58.715000,0 days 00:36:29.007000,0 days 00:36:52.800000,273.0,234.0,245.0,284.0,False,ULTRASOFT,20.0,True,Toro Rosso,0 days 00:35:28.701000,2018-07-29 13:41:28.878,1,4.0,False,,False,True,0,0
0 days 00:38:18.796000,GAS,10,0 days 00:01:25.940000,22.0,1.0,,,0 days 00:00:31.122000,0 days 00:00:30.938000,0 days 00:00:23.880000,0 days 00:37:23.922000,0 days 00:37:54.860000,0 days 00:38:18.740000,276.0,230.0,244.0,,False,ULTRASOFT,21.0,True,Toro Rosso,0 days 00:36:52.856000,2018-07-29 13:42:53.033,1,5.0,False,,False,True,1,0
0 days 00:39:42.725000,GAS,10,0 days 00:01:23.929000,23.0,1.0,,,0 days 00:00:29.964000,0 days 00:00:30.240000,0 days 00:00:23.725000,0 days 00:38:48.704000,0 days 00:39:18.944000,0 days 00:39:42.669000,,235.0,243.0,285.0,False,ULTRASOFT,22.0,True,Toro Rosso,0 days 00:38:18.796000,2018-07-29 13:44:18.973,1,5.0,False,,False,True,0,0
0 days 00:41:06.904000,GAS,10,0 days 00:01:24.179000,24.0,1.0,,,0 days 00:00:30.058000,0 days 00:00:30.228000,0 days 00:00:23.893000,0 days 00:40:12.727000,0 days 00:40:42.955000,0 days 00:41:06.848000,268.0,233.0,243.0,283.0,False,ULTRASOFT,23.0,True,Toro Rosso,0 days 00:39:42.725000,2018-07-29 13:45:42.902,1,5.0,False,,False,True,0,0
