Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 01:20:05.954000,RIC,3,0 days 00:01:37.973000,28.0,2.0,,,0 days 00:00:31.226000,0 days 00:00:42.982000,0 days 00:00:23.765000,0 days 01:18:59.215000,0 days 01:19:42.197000,0 days 01:20:05.962000,235.0,244.0,283.0,,False,MEDIUM,4.0,True,Renault,0 days 01:18:27.981000,2019-03-31 15:58:28.066,1,12.0,False,,False,True,0,0
0 days 01:21:44.321000,RIC,3,0 days 00:01:38.367000,29.0,2.0,,,0 days 00:00:31.147000,0 days 00:00:43.048000,0 days 00:00:24.172000,0 days 01:20:37.109000,0 days 01:21:20.157000,0 days 01:21:44.329000,,242.0,293.0,301.0,False,MEDIUM,5.0,True,Renault,0 days 01:20:05.954000,2019-03-31 16:00:06.039,1,12.0,False,,False,True,0,0
0 days 01:23:21.738000,RIC,3,0 days 00:01:37.417000,30.0,2.0,,,0 days 00:00:30.657000,0 days 00:00:42.928000,0 days 00:00:23.832000,0 days 01:22:14.986000,0 days 01:22:57.914000,0 days 01:23:21.746000,,246.0,282.0,319.0,True,MEDIUM,6.0,True,Renault,0 days 01:21:44.321000,2019-03-31 16:01:44.406,1,11.0,False,,False,True,1,0
0 days 01:24:59.568000,RIC,3,0 days 00:01:37.830000,31.0,2.0,,,0 days 00:00:30.954000,0 days 00:00:42.866000,0 days 00:00:24.010000,0 days 01:23:52.700000,0 days 01:24:35.566000,0 days 01:24:59.576000,237.0,247.0,282.0,301.0,False,MEDIUM,7.0,True,Renault,0 days 01:23:21.738000,2019-03-31 16:03:21.823,1,11.0,False,,False,True,0,0
0 days 01:26:37.456000,RIC,3,0 days 00:01:37.888000,32.0,2.0,,,0 days 00:00:31.041000,0 days 00:00:43.003000,0 days 00:00:23.844000,0 days 01:25:30.617000,0 days 01:26:13.620000,0 days 01:26:37.464000,235.0,253.0,293.0,302.0,False,MEDIUM,8.0,True,Renault,0 days 01:24:59.568000,2019-03-31 16:04:59.653,1,11.0,False,,False,True,0,0
0 days 01:28:14.825000,RIC,3,0 days 00:01:37.369000,33.0,2.0,,,0 days 00:00:30.425000,0 days 00:00:42.944000,0 days 00:00:24,0 days 01:27:07.889000,0 days 01:27:50.833000,0 days 01:28:14.833000,237.0,244.0,282.0,321.0,True,MEDIUM,9.0,True,Renault,0 days 01:26:37.456000,2019-03-31 16:06:37.541,1,9.0,False,,False,True,1,0
0 days 01:29:52.760000,RIC,3,0 days 00:01:37.935000,34.0,2.0,,,0 days 00:00:31.203000,0 days 00:00:42.788000,0 days 00:00:23.944000,0 days 01:28:46.036000,0 days 01:29:28.824000,0 days 01:29:52.768000,236.0,243.0,283.0,300.0,False,MEDIUM,10.0,True,Renault,0 days 01:28:14.825000,2019-03-31 16:08:14.910,1,8.0,False,,False,True,1,0
0 days 01:31:30.551000,RIC,3,0 days 00:01:37.791000,35.0,2.0,,,0 days 00:00:30.821000,0 days 00:00:43.157000,0 days 00:00:23.813000,0 days 01:30:23.589000,0 days 01:31:06.746000,0 days 01:31:30.559000,237.0,251.0,282.0,301.0,False,MEDIUM,11.0,True,Renault,0 days 01:29:52.760000,2019-03-31 16:09:52.845,1,7.0,False,,False,True,1,0
0 days 01:33:08.247000,RIC,3,0 days 00:01:37.696000,36.0,2.0,,,0 days 00:00:30.975000,0 days 00:00:42.747000,0 days 00:00:23.974000,0 days 01:32:01.534000,0 days 01:32:44.281000,0 days 01:33:08.255000,,249.0,282.0,300.0,False,MEDIUM,12.0,True,Renault,0 days 01:31:30.551000,2019-03-31 16:11:30.636,1,7.0,False,,False,True,0,0
0 days 01:34:46.409000,RIC,3,0 days 00:01:38.162000,37.0,2.0,,,0 days 00:00:31.142000,0 days 00:00:42.961000,0 days 00:00:24.059000,0 days 01:33:39.397000,0 days 01:34:22.358000,0 days 01:34:46.417000,234.0,248.0,283.0,298.0,False,MEDIUM,13.0,True,Renault,0 days 01:33:08.247000,2019-03-31 16:13:08.332,2,7.0,False,,False,True,0,0
