Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 01:21:19.764000,LEC,16,0 days 00:01:39.636000,28.0,2.0,,,0 days 00:00:26.750000,0 days 00:00:40.002000,0 days 00:00:32.884000,0 days 01:20:06.881000,0 days 01:20:46.883000,0 days 01:21:19.767000,207.0,186.0,208.0,294.0,False,HARD,8.0,True,Ferrari,0 days 01:19:40.128000,2019-11-03 19:59:40.844,1,4.0,False,,False,True,0,0
0 days 01:22:59.527000,LEC,16,0 days 00:01:39.763000,29.0,2.0,,,0 days 00:00:26.854000,0 days 00:00:40.206000,0 days 00:00:32.703000,0 days 01:21:46.621000,0 days 01:22:26.827000,0 days 01:22:59.530000,212.0,186.0,208.0,295.0,False,HARD,9.0,True,Ferrari,0 days 01:21:19.764000,2019-11-03 20:01:20.480,1,4.0,False,,False,True,0,0
0 days 01:24:39.366000,LEC,16,0 days 00:01:39.839000,30.0,2.0,,,0 days 00:00:26.886000,0 days 00:00:40.362000,0 days 00:00:32.591000,0 days 01:23:26.416000,0 days 01:24:06.778000,0 days 01:24:39.369000,215.0,187.0,207.0,295.0,False,HARD,10.0,True,Ferrari,0 days 01:22:59.527000,2019-11-03 20:03:00.243,1,4.0,False,,False,True,0,0
0 days 01:26:18.858000,LEC,16,0 days 00:01:39.492000,31.0,2.0,,,0 days 00:00:26.690000,0 days 00:00:40.288000,0 days 00:00:32.514000,0 days 01:25:06.059000,0 days 01:25:46.347000,0 days 01:26:18.861000,214.0,188.0,209.0,295.0,False,HARD,11.0,True,Ferrari,0 days 01:24:39.366000,2019-11-03 20:04:40.082,1,4.0,False,,False,True,0,0
0 days 01:27:58.662000,LEC,16,0 days 00:01:39.804000,32.0,2.0,,,0 days 00:00:26.753000,0 days 00:00:40.303000,0 days 00:00:32.748000,0 days 01:26:45.614000,0 days 01:27:25.917000,0 days 01:27:58.665000,215.0,185.0,208.0,294.0,False,HARD,12.0,True,Ferrari,0 days 01:26:18.858000,2019-11-03 20:06:19.574,1,4.0,False,,False,True,0,0
0 days 01:29:38.404000,LEC,16,0 days 00:01:39.742000,33.0,2.0,,,0 days 00:00:26.838000,0 days 00:00:40.047000,0 days 00:00:32.857000,0 days 01:28:25.503000,0 days 01:29:05.550000,0 days 01:29:38.407000,212.0,188.0,206.0,298.0,False,HARD,13.0,True,Ferrari,0 days 01:27:58.662000,2019-11-03 20:07:59.378,1,4.0,False,,False,True,0,0
0 days 01:31:18.210000,LEC,16,0 days 00:01:39.806000,34.0,2.0,,,0 days 00:00:26.944000,0 days 00:00:39.953000,0 days 00:00:32.909000,0 days 01:30:05.351000,0 days 01:30:45.304000,0 days 01:31:18.213000,214.0,187.0,206.0,297.0,False,HARD,14.0,True,Ferrari,0 days 01:29:38.404000,2019-11-03 20:09:39.120,1,4.0,False,,False,True,0,0
0 days 01:32:58.725000,LEC,16,0 days 00:01:40.515000,35.0,2.0,,,0 days 00:00:26.998000,0 days 00:00:40.531000,0 days 00:00:32.986000,0 days 01:31:45.211000,0 days 01:32:25.742000,0 days 01:32:58.728000,211.0,188.0,205.0,295.0,False,HARD,15.0,True,Ferrari,0 days 01:31:18.210000,2019-11-03 20:11:18.926,1,4.0,False,,False,True,0,0
0 days 01:34:39.305000,LEC,16,0 days 00:01:40.580000,36.0,2.0,,,0 days 00:00:27.086000,0 days 00:00:40.533000,0 days 00:00:32.961000,0 days 01:33:25.814000,0 days 01:34:06.347000,0 days 01:34:39.308000,,185.0,206.0,293.0,False,HARD,16.0,True,Ferrari,0 days 01:32:58.725000,2019-11-03 20:12:59.441,1,4.0,False,,False,True,0,0
0 days 01:36:20.087000,LEC,16,0 days 00:01:40.782000,37.0,2.0,,,0 days 00:00:27.083000,0 days 00:00:40.559000,0 days 00:00:33.140000,0 days 01:35:06.391000,0 days 01:35:46.950000,0 days 01:36:20.090000,206.0,187.0,206.0,291.0,False,HARD,17.0,True,Ferrari,0 days 01:34:39.305000,2019-11-03 20:14:40.021,1,4.0,False,,False,True,0,0
0 days 01:38:00.776000,LEC,16,0 days 00:01:40.689000,38.0,2.0,,,0 days 00:00:27.067000,0 days 00:00:40.478000,0 days 00:00:33.144000,0 days 01:36:47.157000,0 days 01:37:27.635000,0 days 01:38:00.779000,201.0,186.0,208.0,295.0,False,HARD,18.0,True,Ferrari,0 days 01:36:20.087000,2019-11-03 20:16:20.803,1,4.0,False,,False,True,0,0
0 days 01:39:41.263000,LEC,16,0 days 00:01:40.487000,39.0,2.0,,,0 days 00:00:27.158000,0 days 00:00:40.399000,0 days 00:00:32.930000,0 days 01:38:27.937000,0 days 01:39:08.336000,0 days 01:39:41.266000,204.0,188.0,207.0,295.0,False,HARD,19.0,True,Ferrari,0 days 01:38:00.776000,2019-11-03 20:18:01.492,1,4.0,False,,False,True,0,0
0 days 01:41:21.929000,LEC,16,0 days 00:01:40.666000,40.0,2.0,,,0 days 00:00:27.008000,0 days 00:00:40.283000,0 days 00:00:33.375000,0 days 01:40:08.274000,0 days 01:40:48.557000,0 days 01:41:21.932000,210.0,187.0,205.0,296.0,False,HARD,20.0,True,Ferrari,0 days 01:39:41.263000,2019-11-03 20:19:41.979,1,4.0,False,,False,True,0,0
0 days 01:43:02.945000,LEC,16,0 days 00:01:41.016000,41.0,2.0,,,0 days 00:00:27.158000,0 days 00:00:40.506000,0 days 00:00:33.352000,0 days 01:41:49.090000,0 days 01:42:29.596000,0 days 01:43:02.948000,212.0,188.0,207.0,297.0,False,HARD,21.0,True,Ferrari,0 days 01:41:21.929000,2019-11-03 20:21:22.645,1,4.0,False,,False,True,0,0
0 days 01:44:45.032000,LEC,16,0 days 00:01:42.087000,42.0,2.0,,0 days 01:44:44.099000,0 days 00:00:27.400000,0 days 00:00:40.706000,0 days 00:00:33.981000,0 days 01:43:30.348000,0 days 01:44:11.054000,0 days 01:44:45.035000,203.0,187.0,,297.0,False,HARD,22.0,True,Ferrari,0 days 01:43:02.945000,2019-11-03 20:23:03.661,1,4.0,False,,False,False,0,1
0 days 01:46:46.228000,LEC,16,0 days 00:02:01.196000,43.0,3.0,0 days 01:45:07.948000,,0 days 00:00:47.654000,0 days 00:00:40.610000,0 days 00:00:32.932000,0 days 01:45:32.689000,0 days 01:46:13.299000,0 days 01:46:46.231000,215.0,180.0,217.0,272.0,False,SOFT,1.0,True,Ferrari,0 days 01:44:45.032000,2019-11-03 20:24:45.748,1,4.0,False,,False,False,0,0
0 days 01:48:22.397000,LEC,16,0 days 00:01:36.169000,44.0,3.0,,,0 days 00:00:25.712000,0 days 00:00:38.951000,0 days 00:00:31.506000,0 days 01:47:11.943000,0 days 01:47:50.894000,0 days 01:48:22.400000,231.0,192.0,210.0,298.0,True,SOFT,2.0,True,Ferrari,0 days 01:46:46.228000,2019-11-03 20:26:46.944,1,4.0,False,,False,True,0,0
0 days 01:50:02.632000,LEC,16,0 days 00:01:40.235000,45.0,3.0,,,0 days 00:00:27.575000,0 days 00:00:40.050000,0 days 00:00:32.610000,0 days 01:48:49.975000,0 days 01:49:30.025000,0 days 01:50:02.635000,214.0,188.0,209.0,291.0,False,SOFT,3.0,True,Ferrari,0 days 01:48:22.397000,2019-11-03 20:28:23.113,1,4.0,False,,False,True,0,0
