Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 00:39:57.933000,RUS,63,0 days 00:01:20.369000,5.0,1.0,,,0 days 00:00:22.653000,0 days 00:00:25.830000,0 days 00:00:31.886000,0 days 00:39:00.177000,0 days 00:39:26.007000,0 days 00:39:57.893000,242.0,278.0,278.0,307.0,False,MEDIUM,5.0,True,Williams,0 days 00:38:37.564000,2019-06-09 18:18:37.642,1,15.0,False,,False,True,0,0
0 days 00:41:18.859000,RUS,63,0 days 00:01:20.926000,6.0,1.0,,,0 days 00:00:22.647000,0 days 00:00:25.964000,0 days 00:00:32.315000,0 days 00:40:20.540000,0 days 00:40:46.504000,0 days 00:41:18.819000,240.0,278.0,283.0,305.0,False,MEDIUM,6.0,True,Williams,0 days 00:39:57.933000,2019-06-09 18:19:58.011,1,15.0,False,,False,True,0,0
0 days 00:42:39.211000,RUS,63,0 days 00:01:20.352000,7.0,1.0,,,0 days 00:00:22.795000,0 days 00:00:25.818000,0 days 00:00:31.739000,0 days 00:41:41.614000,0 days 00:42:07.432000,0 days 00:42:39.171000,232.0,279.0,279.0,306.0,False,MEDIUM,7.0,True,Williams,0 days 00:41:18.859000,2019-06-09 18:21:18.937,1,15.0,False,,False,True,0,0
0 days 00:44:00.219000,RUS,63,0 days 00:01:21.008000,8.0,1.0,,,0 days 00:00:22.780000,0 days 00:00:25.882000,0 days 00:00:32.346000,0 days 00:43:01.951000,0 days 00:43:27.833000,0 days 00:44:00.179000,240.0,279.0,283.0,306.0,False,MEDIUM,8.0,True,Williams,0 days 00:42:39.211000,2019-06-09 18:22:39.289,1,16.0,False,,False,True,1,0
0 days 00:45:37.561000,RUS,63,0 days 00:01:37.342000,9.0,1.0,,0 days 00:45:15.312000,0 days 00:00:22.981000,0 days 00:00:25.845000,0 days 00:00:48.516000,0 days 00:44:23.160000,0 days 00:44:49.005000,0 days 00:45:37.521000,241.0,281.0,,309.0,False,MEDIUM,9.0,True,Williams,0 days 00:44:00.219000,2019-06-09 18:24:00.297,2,17.0,False,,False,False,1,1
0 days 00:46:58.852000,RUS,63,0 days 00:01:21.291000,10.0,2.0,0 days 00:45:41.770000,,0 days 00:00:24.169000,0 days 00:00:25.479000,0 days 00:00:31.643000,0 days 00:46:01.690000,0 days 00:46:27.169000,0 days 00:46:58.812000,245.0,276.0,276.0,298.0,False,HARD,1.0,True,Williams,0 days 00:45:37.561000,2019-06-09 18:25:37.639,2,17.0,False,,False,False,0,0
0 days 00:48:17.982000,RUS,63,0 days 00:01:19.130000,11.0,2.0,,,0 days 00:00:22.145000,0 days 00:00:25.358000,0 days 00:00:31.627000,0 days 00:47:20.957000,0 days 00:47:46.315000,0 days 00:48:17.942000,241.0,277.0,275.0,298.0,True,HARD,2.0,True,Williams,0 days 00:46:58.852000,2019-06-09 18:26:58.930,2,17.0,False,,False,True,0,0
0 days 00:49:36.794000,RUS,63,0 days 00:01:18.812000,12.0,2.0,,,0 days 00:00:21.895000,0 days 00:00:25.343000,0 days 00:00:31.574000,0 days 00:48:39.837000,0 days 00:49:05.180000,0 days 00:49:36.754000,245.0,277.0,275.0,299.0,True,HARD,3.0,True,Williams,0 days 00:48:17.982000,2019-06-09 18:28:18.060,2,17.0,False,,False,True,0,0
0 days 00:50:55.783000,RUS,63,0 days 00:01:18.989000,13.0,2.0,,,0 days 00:00:22.003000,0 days 00:00:25.360000,0 days 00:00:31.626000,0 days 00:49:58.757000,0 days 00:50:24.117000,0 days 00:50:55.743000,246.0,277.0,275.0,299.0,False,HARD,4.0,True,Williams,0 days 00:49:36.794000,2019-06-09 18:29:36.872,2,17.0,False,,False,True,0,0
0 days 00:52:14.502000,RUS,63,0 days 00:01:18.719000,14.0,2.0,,,0 days 00:00:21.978000,0 days 00:00:25.234000,0 days 00:00:31.507000,0 days 00:51:17.721000,0 days 00:51:42.955000,0 days 00:52:14.462000,245.0,278.0,276.0,300.0,True,HARD,5.0,True,Williams,0 days 00:50:55.783000,2019-06-09 18:30:55.861,1,17.0,False,,False,True,0,0
